GLID,TxnDate,AccountNumber,AccountName,Debit,Credit,Dept,CostCenter,Description,Currency
GL001444,2025-01-23,5010,Travel Expense,1709.33,0,IT,CC300,AutoPost 1444,CAD
GL001445,2023-09-02,4010,Online Sales,0,4210.65,HR,CC500,AutoPost 1445,EUR
GL001446,2024-08-15,5010,Travel Expense,1733.89,0,Marketing,CC500,AutoPost 1446,EUR
GL001447,2024-01-26,4000,Sales Revenue,0,4741,IT,CC300,AutoPost 1447,USD
GL001448,2023-09-28,6000,Payroll Expense,1800.94,0,Operations,CC500,AutoPost 1448,EUR
GL001449,2024-05-19,6000,Payroll Expense,1648.82,0,IT,CC100,AutoPost 1449,AUD
GL001450,2025-05-04,4010,Online Sales,0,174.57,Operations,CC500,AutoPost 1450,USD
GL001451,2024-03-15,6000,Payroll Expense,302.03,0,HR,CC200,AutoPost 1451,EUR
GL001452,2024-06-07,6000,Payroll Expense,226.75,0,HR,CC300,AutoPost 1452,CAD
GL001453,2023-08-03,4010,Online Sales,0,3167.06,Sales,CC400,AutoPost 1453,AUD
GL001454,2023-01-03,5000,COGS,1135.37,0,Marketing,CC100,AutoPost 1454,AUD
GL001455,2024-12-23,6000,Payroll Expense,418.07,0,Operations,CC100,AutoPost 1455,CAD
GL001456,2024-12-09,4000,Sales Revenue,0,3400.48,Sales,CC100,AutoPost 1456,AUD
GL001457,2024-02-05,5000,COGS,67.56,0,Operations,CC500,AutoPost 1457,GBP
GL001458,2024-05-18,4000,Sales Revenue,0,2980.92,Marketing,CC400,AutoPost 1458,AUD
GL001459,2024-06-09,5010,Travel Expense,1093.13,0,IT,CC200,AutoPost 1459,USD
GL001460,2025-06-15,4010,Online Sales,0,3048.03,Finance,CC100,AutoPost 1460,CAD
GL001461,2024-12-23,6000,Payroll Expense,1020.63,0,Marketing,CC400,AutoPost 1461,AUD
GL001462,2023-05-01,5010,Travel Expense,1162.89,0,Sales,CC500,AutoPost 1462,GBP
GL001463,2025-06-16,5000,COGS,783.53,0,Operations,CC300,AutoPost 1463,GBP
GL001464,2024-02-15,4000,Sales Revenue,0,3125.16,Sales,CC200,AutoPost 1464,EUR
GL001465,2024-08-04,5000,COGS,1578.71,0,Finance,CC300,AutoPost 1465,EUR
GL001466,2023-11-17,4000,Sales Revenue,0,4453.8,Finance,CC400,AutoPost 1466,USD
GL001467,2023-09-04,4000,Sales Revenue,0,4929.52,Operations,CC400,AutoPost 1467,GBP
GL001468,2023-02-19,5000,COGS,537.51,0,Finance,CC400,AutoPost 1468,GBP
GL001469,2024-12-15,5000,COGS,554.87,0,Marketing,CC300,AutoPost 1469,GBP
GL001470,2024-04-24,4010,Online Sales,0,4941.29,Marketing,CC200,AutoPost 1470,AUD
GL001471,2023-11-16,5000,COGS,1427.31,0,HR,CC200,AutoPost 1471,EUR
GL001472,2023-11-04,4000,Sales Revenue,0,1063.56,Finance,CC100,AutoPost 1472,EUR
GL001473,2023-05-15,6000,Payroll Expense,665.12,0,Marketing,CC200,AutoPost 1473,CAD
GL001474,2024-05-15,4000,Sales Revenue,0,185.76,Marketing,CC300,AutoPost 1474,USD
GL001475,2025-02-07,4010,Online Sales,0,278.46,Marketing,CC400,AutoPost 1475,AUD
GL001476,2024-02-14,4000,Sales Revenue,0,4294.84,Marketing,CC500,AutoPost 1476,CAD
GL001477,2023-09-30,5010,Travel Expense,1675.83,0,Sales,CC400,AutoPost 1477,USD
GL001478,2024-10-13,5010,Travel Expense,658.13,0,IT,CC500,AutoPost 1478,GBP
GL001479,2025-05-17,6000,Payroll Expense,1615.35,0,IT,CC500,AutoPost 1479,CAD
GL001480,2023-09-26,4010,Online Sales,0,4040.21,Marketing,CC200,AutoPost 1480,CAD
GL001481,2025-05-27,4000,Sales Revenue,0,1080.5,Sales,CC100,AutoPost 1481,EUR
GL001482,2025-04-07,6000,Payroll Expense,1674.78,0,Finance,CC400,AutoPost 1482,EUR
GL001483,2024-11-15,5010,Travel Expense,959.69,0,Operations,CC300,AutoPost 1483,USD
GL001484,2024-06-18,5000,COGS,1883.44,0,Finance,CC100,AutoPost 1484,AUD
GL001485,2023-12-25,4000,Sales Revenue,0,1071.33,Finance,CC100,AutoPost 1485,USD
GL001486,2024-04-30,4010,Online Sales,0,3543.57,Operations,CC100,AutoPost 1486,USD
GL001487,2024-03-28,5000,COGS,489.81,0,HR,CC100,AutoPost 1487,AUD
GL001488,2024-11-28,5010,Travel Expense,505.72,0,Finance,CC200,AutoPost 1488,CAD
GL001489,2023-12-03,5010,Travel Expense,178.76,0,Operations,CC100,AutoPost 1489,EUR
GL001490,2025-01-24,6000,Payroll Expense,495.06,0,Finance,CC500,AutoPost 1490,GBP
GL001491,2025-03-16,4010,Online Sales,0,309.72,Sales,CC100,AutoPost 1491,GBP
GL001492,2023-01-15,5010,Travel Expense,1106.66,0,IT,CC500,AutoPost 1492,AUD
GL001493,2025-04-24,4010,Online Sales,0,4204.94,Operations,CC400,AutoPost 1493,CAD
GL001494,2023-04-23,6000,Payroll Expense,850.43,0,Sales,CC400,AutoPost 1494,CAD
GL001495,2023-12-28,4000,Sales Revenue,0,4145.32,Operations,CC100,AutoPost 1495,GBP
GL001496,2024-02-06,5010,Travel Expense,1312.14,0,Marketing,CC400,AutoPost 1496,CAD
GL001497,2023-08-14,5010,Travel Expense,1270.14,0,HR,CC200,AutoPost 1497,GBP
GL001498,2023-01-22,5000,COGS,1891.12,0,HR,CC200,AutoPost 1498,GBP
GL001499,2023-03-20,4000,Sales Revenue,0,4859.24,Finance,CC400,AutoPost 1499,GBP
GL001500,2023-10-22,4000,Sales Revenue,0,2711.83,Finance,CC200,AutoPost 1500,GBP
GL001501,2025-04-04,6000,Payroll Expense,648.23,0,HR,CC300,AutoPost 1501,CAD
GL001502,2023-11-08,4010,Online Sales,0,3468.1,Marketing,CC300,AutoPost 1502,EUR
GL001503,2024-08-22,4010,Online Sales,0,252.83,Marketing,CC400,AutoPost 1503,CAD
GL001504,2024-05-25,5010,Travel Expense,1268.11,0,HR,CC100,AutoPost 1504,CAD
GL001505,2024-10-09,5000,COGS,574.22,0,Marketing,CC300,AutoPost 1505,AUD
GL001506,2024-03-16,5010,Travel Expense,406.62,0,HR,CC100,AutoPost 1506,EUR
GL001507,2024-03-15,4010,Online Sales,0,4055.84,Operations,CC100,AutoPost 1507,GBP
GL001508,2024-04-12,4000,Sales Revenue,0,3804.94,Sales,CC100,AutoPost 1508,GBP
GL001509,2023-12-17,4000,Sales Revenue,0,2037.61,Operations,CC400,AutoPost 1509,AUD
GL001510,2024-09-02,5000,COGS,1702.53,0,IT,CC100,AutoPost 1510,GBP
GL001511,2023-10-11,4000,Sales Revenue,0,829.97,Finance,CC300,AutoPost 1511,USD
GL001512,2025-02-27,4000,Sales Revenue,0,4946.1,HR,CC500,AutoPost 1512,AUD
GL001513,2023-02-24,4000,Sales Revenue,0,2736.74,HR,CC400,AutoPost 1513,AUD
GL001514,2024-08-09,6000,Payroll Expense,1372.85,0,IT,CC500,AutoPost 1514,GBP
GL001515,2024-07-23,5010,Travel Expense,1842.13,0,IT,CC200,AutoPost 1515,AUD
GL001516,2025-01-16,4000,Sales Revenue,0,4447.99,Sales,CC300,AutoPost 1516,AUD
GL001517,2024-04-19,4010,Online Sales,0,758.28,Operations,CC300,AutoPost 1517,GBP
GL001518,2024-02-21,4000,Sales Revenue,0,934.01,HR,CC500,AutoPost 1518,EUR
GL001519,2024-11-05,5010,Travel Expense,1161.7,0,IT,CC100,AutoPost 1519,CAD
GL001520,2023-05-01,5010,Travel Expense,1276.22,0,Sales,CC500,AutoPost 1520,USD
GL001521,2024-01-14,5000,COGS,383.71,0,Marketing,CC100,AutoPost 1521,USD
GL001522,2025-03-22,4000,Sales Revenue,0,3468.9,HR,CC500,AutoPost 1522,EUR
GL001523,2023-09-08,5000,COGS,1158.8,0,Operations,CC300,AutoPost 1523,USD
GL001524,2023-01-09,4000,Sales Revenue,0,2396.8,IT,CC200,AutoPost 1524,CAD
GL001525,2024-09-03,4010,Online Sales,0,2827.95,Finance,CC200,AutoPost 1525,USD
GL001526,2024-05-06,6000,Payroll Expense,1359.89,0,Sales,CC100,AutoPost 1526,GBP
GL001527,2025-03-31,4000,Sales Revenue,0,663.19,Operations,CC100,AutoPost 1527,USD
GL001528,2024-09-18,5010,Travel Expense,1878.74,0,HR,CC300,AutoPost 1528,GBP
GL001529,2024-08-30,5000,COGS,741.28,0,HR,CC200,AutoPost 1529,GBP
GL001530,2025-05-21,4000,Sales Revenue,0,1824.31,HR,CC200,AutoPost 1530,EUR
GL001531,2023-11-27,4010,Online Sales,0,4296.04,HR,CC300,AutoPost 1531,AUD
GL001532,2024-04-06,5010,Travel Expense,1969.36,0,IT,CC500,AutoPost 1532,CAD
GL001533,2025-04-12,5010,Travel Expense,980.89,0,Operations,CC500,AutoPost 1533,EUR
GL001534,2024-09-13,6000,Payroll Expense,618.26,0,IT,CC100,AutoPost 1534,USD
GL001535,2024-06-16,5010,Travel Expense,665.47,0,IT,CC500,AutoPost 1535,EUR
GL001536,2024-06-22,5000,COGS,982.03,0,Finance,CC100,AutoPost 1536,GBP
GL001537,2024-03-24,5000,COGS,339.89,0,Finance,CC100,AutoPost 1537,AUD
GL001538,2024-09-02,5010,Travel Expense,535.34,0,HR,CC200,AutoPost 1538,AUD
GL001539,2025-05-08,5010,Travel Expense,1582.13,0,IT,CC200,AutoPost 1539,CAD
GL001540,2024-11-30,5000,COGS,350.21,0,Finance,CC400,AutoPost 1540,GBP
GL001541,2024-05-17,5000,COGS,889.68,0,Marketing,CC300,AutoPost 1541,AUD
GL001542,2024-02-14,5000,COGS,1155.53,0,HR,CC400,AutoPost 1542,AUD
GL001543,2024-08-21,4010,Online Sales,0,827.97,Sales,CC200,AutoPost 1543,USD
GL001544,2023-11-05,4010,Online Sales,0,2525.69,Marketing,CC100,AutoPost 1544,EUR
GL001545,2024-07-22,5000,COGS,1395.73,0,Finance,CC500,AutoPost 1545,GBP
GL001546,2025-04-29,4010,Online Sales,0,1888.44,Finance,CC500,AutoPost 1546,GBP
GL001547,2024-11-13,4010,Online Sales,0,718.52,IT,CC400,AutoPost 1547,CAD
GL001548,2024-10-01,6000,Payroll Expense,378.77,0,Finance,CC500,AutoPost 1548,GBP
GL001549,2023-06-27,6000,Payroll Expense,1317.88,0,Operations,CC300,AutoPost 1549,CAD
GL001550,2023-01-24,5000,COGS,636.6,0,Finance,CC400,AutoPost 1550,EUR
GL001551,2024-06-10,4000,Sales Revenue,0,4170.5,IT,CC100,AutoPost 1551,EUR
GL001552,2023-11-21,4000,Sales Revenue,0,1923.84,Operations,CC100,AutoPost 1552,CAD
GL001553,2024-08-22,6000,Payroll Expense,736.29,0,Sales,CC400,AutoPost 1553,CAD
GL001554,2025-01-25,4010,Online Sales,0,4712.88,Operations,CC200,AutoPost 1554,AUD
GL001555,2024-05-26,4010,Online Sales,0,2946.82,Finance,CC400,AutoPost 1555,AUD
GL001556,2025-04-18,6000,Payroll Expense,1985.74,0,Sales,CC300,AutoPost 1556,AUD
GL001557,2024-02-19,5000,COGS,1835.61,0,Sales,CC200,AutoPost 1557,USD
GL001558,2023-06-23,5000,COGS,509.51,0,Finance,CC100,AutoPost 1558,CAD
GL001559,2023-12-24,4010,Online Sales,0,573.51,Finance,CC500,AutoPost 1559,USD
GL001560,2024-06-19,4000,Sales Revenue,0,3740.72,Marketing,CC300,AutoPost 1560,USD
GL001561,2023-05-03,5000,COGS,1930.33,0,IT,CC100,AutoPost 1561,CAD
GL001562,2023-12-16,5010,Travel Expense,1936.61,0,Finance,CC300,AutoPost 1562,EUR
GL001563,2024-10-27,4000,Sales Revenue,0,3625.02,Finance,CC100,AutoPost 1563,CAD
GL001564,2024-02-10,4000,Sales Revenue,0,3348.1,Marketing,CC500,AutoPost 1564,EUR
GL001565,2023-01-13,5010,Travel Expense,760.59,0,HR,CC400,AutoPost 1565,CAD
GL001566,2024-03-26,4010,Online Sales,0,3208.4,Marketing,CC500,AutoPost 1566,EUR
GL001567,2024-12-27,6000,Payroll Expense,420.76,0,Marketing,CC300,AutoPost 1567,GBP
GL001568,2023-04-05,5010,Travel Expense,1497.64,0,HR,CC400,AutoPost 1568,USD
GL001569,2024-11-27,4010,Online Sales,0,3033.61,HR,CC100,AutoPost 1569,GBP
GL001570,2023-05-11,4000,Sales Revenue,0,1502.06,IT,CC300,AutoPost 1570,AUD
GL001571,2024-07-13,5000,COGS,532.65,0,IT,CC400,AutoPost 1571,GBP
GL001572,2025-02-17,4010,Online Sales,0,4109.07,Sales,CC100,AutoPost 1572,AUD
GL001573,2023-04-02,4000,Sales Revenue,0,3235.61,IT,CC500,AutoPost 1573,AUD
GL001574,2025-04-23,5000,COGS,1836.46,0,Marketing,CC500,AutoPost 1574,USD
GL001575,2023-04-22,6000,Payroll Expense,1120.92,0,Finance,CC300,AutoPost 1575,CAD
GL001576,2025-03-22,4010,Online Sales,0,4622.21,IT,CC400,AutoPost 1576,USD
GL001577,2023-12-07,5010,Travel Expense,1067.19,0,HR,CC400,AutoPost 1577,USD
GL001578,2024-03-17,5010,Travel Expense,1712.89,0,Operations,CC100,AutoPost 1578,CAD
GL001579,2024-03-05,5010,Travel Expense,857.16,0,HR,CC100,AutoPost 1579,AUD
GL001580,2025-06-09,4010,Online Sales,0,1913.45,Operations,CC300,AutoPost 1580,GBP
GL001581,2023-08-18,5000,COGS,1307.61,0,HR,CC200,AutoPost 1581,GBP
GL001582,2024-05-26,4000,Sales Revenue,0,1128.51,Operations,CC100,AutoPost 1582,AUD
GL001583,2023-11-22,4000,Sales Revenue,0,1933.41,Operations,CC300,AutoPost 1583,CAD
GL001584,2025-04-08,5010,Travel Expense,203.77,0,Operations,CC400,AutoPost 1584,CAD
GL001585,2024-06-22,4010,Online Sales,0,3874.96,Finance,CC300,AutoPost 1585,USD
GL001586,2023-05-25,5010,Travel Expense,369.39,0,IT,CC100,AutoPost 1586,USD
GL001587,2024-11-06,4000,Sales Revenue,0,4685.36,Operations,CC200,AutoPost 1587,CAD
GL001588,2024-03-09,6000,Payroll Expense,1614.34,0,Sales,CC400,AutoPost 1588,USD
GL001589,2025-03-27,6000,Payroll Expense,1072.12,0,Marketing,CC100,AutoPost 1589,USD
GL001590,2023-05-03,5000,COGS,889.83,0,HR,CC300,AutoPost 1590,EUR
GL001591,2023-05-27,4000,Sales Revenue,0,174.81,Sales,CC100,AutoPost 1591,CAD
GL001592,2023-11-27,4010,Online Sales,0,3155.54,Finance,CC300,AutoPost 1592,AUD
GL001593,2023-09-03,4010,Online Sales,0,1925.54,HR,CC300,AutoPost 1593,AUD
GL001594,2024-10-30,6000,Payroll Expense,1203.34,0,Marketing,CC400,AutoPost 1594,USD
GL001595,2024-11-18,6000,Payroll Expense,1776.59,0,Marketing,CC400,AutoPost 1595,EUR
GL001596,2023-03-24,5000,COGS,1588.81,0,IT,CC500,AutoPost 1596,USD
GL001597,2025-05-04,5000,COGS,1229.26,0,Marketing,CC300,AutoPost 1597,EUR
GL001598,2025-06-24,4000,Sales Revenue,0,3867.59,IT,CC200,AutoPost 1598,EUR
GL001599,2024-04-26,6000,Payroll Expense,615.81,0,HR,CC100,AutoPost 1599,EUR
GL001600,2023-10-25,5010,Travel Expense,1182.17,0,Finance,CC400,AutoPost 1600,USD
GL001601,2023-06-04,4000,Sales Revenue,0,4084.9,Finance,CC400,AutoPost 1601,AUD
GL001602,2023-12-16,4000,Sales Revenue,0,2694.28,IT,CC300,AutoPost 1602,CAD
GL001603,2025-05-05,4000,Sales Revenue,0,3550.01,Finance,CC200,AutoPost 1603,GBP
GL001604,2024-07-22,4000,Sales Revenue,0,2395.19,Operations,CC100,AutoPost 1604,CAD
GL001605,2024-05-26,5000,COGS,1009.87,0,Finance,CC300,AutoPost 1605,USD
GL001606,2024-06-21,5010,Travel Expense,1792.26,0,Sales,CC500,AutoPost 1606,GBP
GL001607,2024-01-15,5000,COGS,1834.84,0,IT,CC500,AutoPost 1607,AUD
GL001608,2025-05-31,4010,Online Sales,0,4316.42,HR,CC100,AutoPost 1608,AUD
GL001609,2025-02-13,5010,Travel Expense,427.92,0,Finance,CC400,AutoPost 1609,USD
GL001610,2024-09-20,4010,Online Sales,0,881.32,Operations,CC100,AutoPost 1610,AUD
GL001611,2023-04-12,6000,Payroll Expense,896.81,0,Operations,CC400,AutoPost 1611,AUD
GL001612,2024-11-16,6000,Payroll Expense,1292.14,0,HR,CC500,AutoPost 1612,USD
GL001613,2024-04-28,5000,COGS,1720,0,IT,CC100,AutoPost 1613,CAD
GL001614,2024-01-21,6000,Payroll Expense,210.81,0,Finance,CC200,AutoPost 1614,EUR
GL001615,2023-05-31,4000,Sales Revenue,0,3145.99,IT,CC400,AutoPost 1615,GBP
GL001616,2024-11-05,4000,Sales Revenue,0,4897.22,Marketing,CC100,AutoPost 1616,EUR
GL001617,2023-03-26,5010,Travel Expense,1035.58,0,Operations,CC400,AutoPost 1617,AUD
GL001618,2024-11-18,5010,Travel Expense,883.62,0,IT,CC200,AutoPost 1618,AUD
GL001619,2024-10-01,4010,Online Sales,0,1908.36,Operations,CC500,AutoPost 1619,GBP
GL001620,2023-05-22,4010,Online Sales,0,145.24,Operations,CC400,AutoPost 1620,GBP
GL001621,2024-09-15,4010,Online Sales,0,527.38,Sales,CC400,AutoPost 1621,CAD
GL001622,2023-08-13,4000,Sales Revenue,0,3715.39,Finance,CC500,AutoPost 1622,EUR
GL001623,2023-02-02,5000,COGS,870.5,0,Finance,CC200,AutoPost 1623,AUD
GL001624,2024-04-04,5010,Travel Expense,1992.58,0,IT,CC500,AutoPost 1624,GBP
GL001625,2023-03-16,5010,Travel Expense,1466.95,0,Operations,CC300,AutoPost 1625,USD
GL001626,2023-03-28,5000,COGS,480.18,0,HR,CC400,AutoPost 1626,EUR
GL001627,2023-03-25,4010,Online Sales,0,4296.88,Finance,CC500,AutoPost 1627,AUD
GL001628,2024-10-23,5000,COGS,123.85,0,Marketing,CC500,AutoPost 1628,AUD
GL001629,2023-05-02,6000,Payroll Expense,1528.6,0,Sales,CC100,AutoPost 1629,USD
GL001630,2024-03-13,5010,Travel Expense,1408.83,0,Sales,CC100,AutoPost 1630,USD
GL001631,2024-01-17,6000,Payroll Expense,472.82,0,IT,CC400,AutoPost 1631,GBP
GL001632,2023-12-24,6000,Payroll Expense,826.92,0,Sales,CC400,AutoPost 1632,GBP
GL001633,2023-01-26,6000,Payroll Expense,882.2,0,Marketing,CC100,AutoPost 1633,AUD
GL001634,2024-10-17,6000,Payroll Expense,1244.05,0,Finance,CC500,AutoPost 1634,GBP
GL001635,2023-05-22,4000,Sales Revenue,0,2017.86,HR,CC500,AutoPost 1635,CAD
GL001636,2023-12-09,5010,Travel Expense,1845.02,0,Finance,CC200,AutoPost 1636,CAD
GL001637,2024-03-26,4000,Sales Revenue,0,1184.05,Operations,CC400,AutoPost 1637,AUD
GL001638,2023-12-22,5000,COGS,1165.14,0,HR,CC100,AutoPost 1638,AUD
GL001639,2024-12-28,5000,COGS,641.08,0,Sales,CC200,AutoPost 1639,EUR
GL001640,2023-07-09,5010,Travel Expense,194.16,0,Operations,CC400,AutoPost 1640,CAD
GL001641,2023-04-18,6000,Payroll Expense,262.34,0,Finance,CC400,AutoPost 1641,EUR
GL001642,2024-06-21,5010,Travel Expense,1269.67,0,IT,CC200,AutoPost 1642,CAD
GL001643,2024-01-11,4000,Sales Revenue,0,1736.08,HR,CC200,AutoPost 1643,GBP
GL001644,2024-06-10,5010,Travel Expense,418.98,0,Marketing,CC400,AutoPost 1644,CAD
GL001645,2023-05-23,5010,Travel Expense,1106.24,0,Finance,CC100,AutoPost 1645,USD
GL001646,2023-05-29,4010,Online Sales,0,3037.2,Finance,CC200,AutoPost 1646,GBP
GL001647,2023-02-11,4000,Sales Revenue,0,4063.27,Operations,CC500,AutoPost 1647,GBP
GL001648,2023-08-31,6000,Payroll Expense,1920.87,0,Finance,CC300,AutoPost 1648,AUD
GL001649,2024-07-29,6000,Payroll Expense,1167.74,0,Finance,CC400,AutoPost 1649,GBP
GL001650,2025-05-07,5000,COGS,686.31,0,Finance,CC400,AutoPost 1650,USD
GL001651,2025-01-25,4000,Sales Revenue,0,1294.23,Operations,CC300,AutoPost 1651,USD
GL001652,2024-07-20,5010,Travel Expense,1657.22,0,IT,CC500,AutoPost 1652,EUR
GL001653,2024-06-12,4010,Online Sales,0,677.29,Finance,CC400,AutoPost 1653,USD
GL001654,2024-11-08,6000,Payroll Expense,1765.08,0,IT,CC400,AutoPost 1654,USD
GL001655,2023-10-19,4000,Sales Revenue,0,3407.83,Sales,CC200,AutoPost 1655,CAD
GL001656,2023-11-16,5010,Travel Expense,543.41,0,HR,CC400,AutoPost 1656,USD
GL001657,2023-07-09,5000,COGS,408.27,0,IT,CC500,AutoPost 1657,EUR
GL001658,2025-02-11,4000,Sales Revenue,0,1300.21,Operations,CC400,AutoPost 1658,AUD
GL001659,2023-06-16,5000,COGS,1326.8,0,Operations,CC500,AutoPost 1659,USD
GL001660,2025-03-29,4000,Sales Revenue,0,2057.71,Marketing,CC400,AutoPost 1660,CAD
GL001661,2024-01-29,5000,COGS,1959.6,0,Marketing,CC500,AutoPost 1661,AUD
GL001662,2025-03-24,5000,COGS,1047.34,0,HR,CC100,AutoPost 1662,AUD
GL001663,2024-10-13,4010,Online Sales,0,3260.6,IT,CC400,AutoPost 1663,AUD
GL001664,2023-05-16,6000,Payroll Expense,1149.36,0,Marketing,CC400,AutoPost 1664,AUD
GL001665,2023-02-25,4010,Online Sales,0,1766.14,Finance,CC300,AutoPost 1665,CAD
GL001666,2023-08-13,6000,Payroll Expense,1403.79,0,Finance,CC400,AutoPost 1666,EUR
GL001667,2024-03-03,4000,Sales Revenue,0,4061.44,IT,CC100,AutoPost 1667,USD
GL001668,2023-04-10,5010,Travel Expense,1472.53,0,HR,CC200,AutoPost 1668,CAD
GL001669,2023-12-09,4010,Online Sales,0,4153.56,Marketing,CC300,AutoPost 1669,AUD
GL001670,2023-03-09,4000,Sales Revenue,0,1559.52,IT,CC300,AutoPost 1670,AUD
GL001671,2023-03-14,5000,COGS,1478.02,0,Finance,CC400,AutoPost 1671,USD
GL001672,2023-08-31,6000,Payroll Expense,423.96,0,HR,CC200,AutoPost 1672,CAD
GL001673,2023-02-27,4010,Online Sales,0,1027.73,IT,CC200,AutoPost 1673,CAD
GL001674,2024-10-05,4000,Sales Revenue,0,1661.02,Finance,CC400,AutoPost 1674,EUR
GL001675,2023-08-09,4010,Online Sales,0,1263.17,HR,CC100,AutoPost 1675,EUR
GL001676,2024-03-12,4010,Online Sales,0,2207.18,Finance,CC200,AutoPost 1676,GBP
GL001677,2025-05-26,4010,Online Sales,0,3799.96,Finance,CC300,AutoPost 1677,USD
GL001678,2023-04-07,5010,Travel Expense,1292.88,0,Operations,CC200,AutoPost 1678,EUR
GL001679,2024-11-17,5000,COGS,154.07,0,Marketing,CC400,AutoPost 1679,EUR
GL001680,2025-01-15,6000,Payroll Expense,1751.78,0,Operations,CC300,AutoPost 1680,USD
GL001681,2024-12-10,4010,Online Sales,0,635.34,HR,CC400,AutoPost 1681,AUD
GL001682,2024-08-13,5000,COGS,534.29,0,IT,CC100,AutoPost 1682,EUR
GL001683,2024-07-30,5010,Travel Expense,1212.18,0,Sales,CC300,AutoPost 1683,EUR
GL001684,2024-09-17,5000,COGS,1830.4,0,HR,CC400,AutoPost 1684,CAD
GL001685,2023-03-31,4010,Online Sales,0,1032.38,Operations,CC400,AutoPost 1685,AUD
GL001686,2023-02-10,4000,Sales Revenue,0,2620.32,Finance,CC500,AutoPost 1686,CAD
GL001687,2024-08-23,4010,Online Sales,0,4016.77,Finance,CC300,AutoPost 1687,CAD
GL001688,2024-04-27,5000,COGS,575,0,Finance,CC500,AutoPost 1688,EUR
GL001689,2025-03-09,5010,Travel Expense,692.19,0,Operations,CC300,AutoPost 1689,EUR
GL001690,2025-06-23,4000,Sales Revenue,0,129.39,Finance,CC400,AutoPost 1690,CAD
GL001691,2024-05-23,6000,Payroll Expense,739.61,0,Marketing,CC500,AutoPost 1691,EUR
GL001692,2023-06-06,4000,Sales Revenue,0,1931.62,Finance,CC400,AutoPost 1692,CAD
GL001693,2025-02-21,5010,Travel Expense,624.64,0,IT,CC100,AutoPost 1693,EUR
GL001694,2024-05-23,4010,Online Sales,0,724.9,Operations,CC100,AutoPost 1694,EUR
GL001695,2024-03-22,6000,Payroll Expense,630.79,0,Operations,CC500,AutoPost 1695,AUD
GL001696,2025-04-28,5010,Travel Expense,808.72,0,IT,CC100,AutoPost 1696,GBP
GL001697,2023-08-22,4000,Sales Revenue,0,1092.32,Sales,CC400,AutoPost 1697,CAD
GL001698,2024-04-07,5010,Travel Expense,1433.85,0,Operations,CC100,AutoPost 1698,CAD
GL001699,2024-02-09,4010,Online Sales,0,902.75,Finance,CC300,AutoPost 1699,GBP
GL001700,2023-12-14,5010,Travel Expense,1012.66,0,Finance,CC300,AutoPost 1700,AUD
GL001701,2024-12-31,5000,COGS,1143.22,0,IT,CC200,AutoPost 1701,USD
GL001702,2023-01-13,4000,Sales Revenue,0,3892.69,Sales,CC100,AutoPost 1702,AUD
GL001703,2025-01-21,6000,Payroll Expense,649.45,0,Operations,CC500,AutoPost 1703,CAD
GL001704,2025-01-13,4010,Online Sales,0,1422.91,HR,CC400,AutoPost 1704,AUD
GL001705,2024-03-14,4000,Sales Revenue,0,1269.95,HR,CC200,AutoPost 1705,GBP
GL001706,2024-09-26,4010,Online Sales,0,4047.23,IT,CC100,AutoPost 1706,GBP
GL001707,2024-11-23,5000,COGS,546.9,0,Operations,CC100,AutoPost 1707,AUD
GL001708,2023-01-30,4000,Sales Revenue,0,652.36,Operations,CC300,AutoPost 1708,EUR
GL001709,2023-01-20,4010,Online Sales,0,1963.74,IT,CC300,AutoPost 1709,USD
GL001710,2025-01-31,4010,Online Sales,0,1521.92,Operations,CC100,AutoPost 1710,EUR
GL001711,2024-01-06,4010,Online Sales,0,3858.51,IT,CC400,AutoPost 1711,GBP
GL001712,2024-04-10,4010,Online Sales,0,4500.74,IT,CC100,AutoPost 1712,AUD
GL001713,2024-09-11,6000,Payroll Expense,678.18,0,Marketing,CC500,AutoPost 1713,AUD
GL001714,2024-12-04,6000,Payroll Expense,1306.92,0,Operations,CC300,AutoPost 1714,CAD
GL001715,2023-01-21,4010,Online Sales,0,1899.18,Sales,CC500,AutoPost 1715,GBP
GL001716,2024-10-27,4010,Online Sales,0,4785.23,IT,CC200,AutoPost 1716,GBP
GL001717,2023-09-23,4010,Online Sales,0,2005.29,Finance,CC300,AutoPost 1717,USD
GL001718,2023-08-10,6000,Payroll Expense,1255.11,0,Operations,CC300,AutoPost 1718,EUR
GL001719,2024-01-20,5000,COGS,816.6,0,Operations,CC100,AutoPost 1719,EUR
GL001720,2023-03-30,4010,Online Sales,0,1623.32,Operations,CC500,AutoPost 1720,AUD
GL001721,2023-07-26,6000,Payroll Expense,770.91,0,Operations,CC100,AutoPost 1721,AUD
GL001722,2024-03-28,4010,Online Sales,0,3597.73,Sales,CC300,AutoPost 1722,CAD
GL001723,2025-03-14,5000,COGS,468,0,Finance,CC100,AutoPost 1723,USD
GL001724,2024-05-27,6000,Payroll Expense,1093.38,0,IT,CC300,AutoPost 1724,AUD
GL001725,2024-05-17,4010,Online Sales,0,1791.26,IT,CC200,AutoPost 1725,USD
GL001726,2025-04-13,4010,Online Sales,0,2175.02,HR,CC400,AutoPost 1726,GBP
GL001727,2025-01-20,6000,Payroll Expense,1574.77,0,Sales,CC500,AutoPost 1727,CAD
GL001728,2025-01-17,5000,COGS,1527.19,0,Operations,CC100,AutoPost 1728,GBP
